name,ra,dec,imagename,paper_id,flag_discovery,redshift_source,redshift_source_secure,flag_source_redshift,redshift_lens,redshift_lens_secure,flag_lens_redshift,n_images,image_configuration,image_separation,lens_type,source_type,flag_confirmed,flag_contaminant,contaminant_type,flag_candidate,candidate_score,uploader_comment,other_comment
SDSS J1151+6720,177.929,67.3369,,2021MNRAS.502.4617T,True,1.0024784,True,True,0.444549,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. Candidate emission-line OII(b, a) might be mistaken as foreground FeII. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang.",
SDSS J1409+6129,212.4365,61.493374,,2021MNRAS.502.4617T,True,0.9645713,True,True,0.513297,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.0," Signal width matches OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. SN is>=12 for OII(b, a). Multiple emission-line evidence. Signal width matches OII(b, a). Emergent OIIIa. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Occurance of passed first-inspection detections observed in the restframe near the left side of the candidate emission-line is significantly more common than the local median around OII(b, a). Occurance of passed first-inspection detections observed in the restframe near the right side of the candidate emission-line is significantly more common than the local median around OII(b, a).",
SDSS J1412+6147,213.15462,61.798332,,2021MNRAS.502.4617T,True,1.1491554,True,True,0.467644,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Occurrence of detections observed in the observed frame near the left side of the candidate emission-line is slightly more common than the local median around OII(b, a). OII(b, a) doublet feature is indicated in individual exposures. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in MZLS+BASS image and SDSS image), which implies a total grade of B+.",
SDSS J1415+6208,213.88919,62.14558,,2021MNRAS.502.4617T,True,1.3305999,True,True,0.541108,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures. Candidate emission-line OII(b, a) might be mistaken as foreground FeVI. Doublet shape is wider than the single emission-lines of the target.",
SDSS J1239+6615,189.82872,66.25703,,2021MNRAS.502.4617T,True,1.1417446,True,True,0.578105,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. SN is>=12 for OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J1228+6600,187.11594,66.0108,,2021MNRAS.502.4617T,True,0.971369,True,True,0.500841,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Candidate emission-line OII(b, a) might be mistaken as foreground FeVII. Doublet shape is wider than the single emission-lines of the target. Occurance of passed first-inspection detections observed in the restframe near the right side of the candidate emission-line is slightly more common than the local median around OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J1233+6816,188.3609,68.28288,,2021MNRAS.502.4617T,True,1.0595281,True,True,0.574894,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is more common than the local median around OII(b, a). OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J1418+6318,214.50604,63.30483,,2021MNRAS.502.4617T,True,0.990984,True,True,0.506025,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Discernable OIIIa. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Potential sky contamination near OIIIa. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is significantly more common than the local median around OII(b, a).",
SDSS J1422+6423,215.6518,64.39798,,2021MNRAS.502.4617T,True,1.4169502,True,True,0.575685,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.5," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures. Candidate emission-line OII(b, a) might be mistaken as foreground FeVII. Suspicious variance in calibration or sky model observed.",
SDSS J0021+3515,5.361916,35.264236,,2021MNRAS.502.4617T,True,1.5250372,True,True,0.617447,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.0," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0026+3605,6.5926385,36.085392,,2021MNRAS.502.4617T,True,1.1235764,True,True,0.448085,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. SN is>=12 for OII(b, a). Multiple emission-line evidence. Discernable OII(b, a). Well-formed HId. Well-formed HIc. SN is>=12 for HIc. Discernable HIb. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Potential sky contamination near HIc. Candidate emission-line HIc might be mistaken as foreground OI. Occurrence of detections observed in the restframe near the left side of the candidate emission-line is significantly more common than the local median around HIc.",
SDSS J0027+3531,6.766728,35.51731,,2021MNRAS.502.4617T,True,1.1891106,True,True,0.520814,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0030+3530,7.5596304,35.502525,,2021MNRAS.502.4617T,True,1.2083497,True,True,0.458717,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. OII(b, a) doublet feature is indicated in individual exposures. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in SDSS image), which implies a total grade of A.",
SDSS J0033+3536,8.295526,35.604538,,2021MNRAS.502.4617T,True,1.3118927,True,True,0.47034,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Occurrence of detections observed in the observed frame near the right side of the candidate emission-line is significantly more common than the local median around OII(b, a).",
SDSS J0002+3124,0.5358062,31.403297,,2021MNRAS.502.4617T,True,1.1765462,True,True,0.494977,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures. Candidate emission-line OII(b, a) might be mistaken as foreground FeVI. Doublet shape is wider than the single emission-lines of the target.",
SDSS J0010+2910,2.708118,29.170195,,2021MNRAS.502.4617T,True,0.81914675,True,True,0.338045,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. OII(b, a) doublet feature is indicated in individual exposures. Discernable OIII(b, a) 3/1 pattern. Multiple emission-line evidence. Well-formed OII(b, a). Emergent HIb. Emergent OIIIb. Well-formed OIIIa. SN is>=12 for OIIIa. Potential sky contamination near HIb. Occurrence of detections observed in the observed frame near the center of the candidate emission-line is more common than the local median around HIb. Potential sky contamination near OIIIa. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J2344+3543,356.05777,35.729866,,2021MNRAS.502.4617T,True,1.1551018,True,True,0.637594,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.0," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line OII(b, a) might be mistaken as foreground FeIV. Doublet shape is wider than the single emission-lines of the target. Occurrence of detections observed in the restframe near the left side of the candidate emission-line is slightly more common than the local median around OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J2322+3330,350.69455,33.507126,,2021MNRAS.502.4617T,True,1.0397068,True,True,0.402931,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Suspicious variance in calibration or sky model observed. Candidate emission-line OII(b, a) might be mistaken as foreground FeVI. Occurrence of detections observed in the restframe near the left side of the candidate emission-line is significantly more common than the local median around OII(b, a). Occurrence of detections observed in the restframe near the right side of the candidate emission-line is more common than the local median around OII(b, a).",
SDSS J2237+3228,339.45404,32.469917,,2021MNRAS.502.4617T,True,1.0886607,True,True,0.305058,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.0," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the right side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang.",
SDSS J2354+3433,358.51303,34.55357,,2021MNRAS.502.4617T,True,1.1309232,True,True,0.339742,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0003+3406,0.90628904,34.100056,,2021MNRAS.502.4617T,True,0.86409396,True,True,0.318777,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.0," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. Multiple emission-line evidence. Emergent OII(b, a). Discernable OIIIb. Candidate emission-line OII(b, a) might be mistaken as foreground FeIII. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Potential sky contamination near OIIIb. Visual inspection of the image reveals unsupportive indications of possible star glare (well-formed in SDSS image), which implies a total grade of C-.",
SDSS J2354-0819,358.71338,-8.328878,,2021MNRAS.502.4617T,True,1.6065612,True,True,0.750719,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in DECaLS image), which implies a total grade of B+.",
SDSS J2348-0637,357.1289,-6.619887,,2021MNRAS.502.4617T,True,0.99373704,True,True,0.464378,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.0," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Occurrence of detections observed in the restframe near the center of the candidate emission-line is slightly more common than the local median around OII(b, a).",
SDSS J2358-0640,359.55322,-6.6716156,,2021MNRAS.502.4617T,True,1.0987847,True,True,0.587378,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Discernable HIc. Sky contamination influences OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Potential sky contamination near HIc. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is significantly more common than the local median around OII(b, a). Visual inspection of the image reveals supportive indications of nearby object (discernable in DECaLS image and SDSS image), which implies a total grade of A-.",
SDSS J0002-0712,0.5391431,-7.2117314,,2021MNRAS.502.4617T,True,1.21446,True,True,0.317475,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0024-0638,6.247509,-6.6496615,,2021MNRAS.502.4617T,True,1.3804979,True,True,0.618421,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0044-0823,11.23522,-8.394813,,2021MNRAS.502.4617T,True,1.1314133,True,True,0.550512,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. SN is>=12 for OII(b, a). Multiple emission-line evidence. Discernable OII(b, a). Discernable HIc. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures. Potential sky contamination near HIc. Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0040-0645,10.06053,-6.7620525,,2021MNRAS.502.4617T,True,1.6095635,True,True,0.469122,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the right side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Suspicious variance in calibration or sky model observed. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is significantly more common than the local median around OII(b, a). Visual inspection of the image reveals supportive indications of a ring (emergent in DECaLS image and SDSS image), which implies a total grade of B+.",
SDSS J0057-0636,14.26169,-6.6154704,,2021MNRAS.502.4617T,True,1.6185913,True,True,0.179598,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Signal not quickly discernable across arcs/flats or exposures.",
SDSS J0100-0614,15.118633,-6.2335353,,2021MNRAS.502.4617T,True,1.1956737,True,True,0.498004,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0127-0805,21.889784,-8.091271,,2021MNRAS.502.4617T,True,0.9483541,True,True,0.497754,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. OII(b, a) doublet feature is indicated in individual exposures. Multiple emission-line evidence. Discernable OII(b, a). Emergent OIIIa.",
SDSS J0144-0816,26.141554,-8.276073,,2021MNRAS.502.4617T,True,0.98001224,True,True,0.421369,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Occurrence of detections observed in the restframe near the right side of the candidate emission-line is significantly more common than the local median around OII(b, a).",
SDSS J0141-0826,25.288473,-8.435714,,2021MNRAS.502.4617T,True,1.278074,True,True,0.624468,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0153-0715,28.258945,-7.2543154,,2021MNRAS.502.4617T,True,0.92516404,True,True,0.234263,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Emergent OII(b, a). Multiple emission-line evidence. Emergent OII(b, a). Emergent OIIIa. Candidate emission-line OII(b, a) might be mistaken as foreground CIV. Doublet shape is wider than the single emission-lines of the target.",
SDSS J0157-0743,29.33459,-7.724279,,2021MNRAS.502.4617T,True,0.9083931,True,True,0.346586,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Discernable HIb. Occurrence of detections observed in the restframe near the right side of the candidate emission-line is slightly more common than the local median around OII(b, a).",
SDSS J0157-0737,29.347025,-7.632092,,2021MNRAS.502.4617T,True,1.4443754,True,True,0.61123,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures. Visual inspection of the image reveals supportive indications of an arc (emergent in DECaLS image), which implies a total grade of A+.",
SDSS J2348-0946,357.03003,-9.768067,,2021MNRAS.502.4617T,True,1.0676064,True,True,0.414711,True,True,,,,GAL_NEAR_QSO,EMISSION LINE GALAXY,False,False,,True,1.25," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Visual inspection of the image reveals unsupportive indications of nearby foreground galaxy (well-formed in ), which implies a total grade of C.",
SDSS J2358-1030,359.74902,-10.505222,,2021MNRAS.502.4617T,True,0.85339403,True,True,0.410637,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Visual inspection of the image reveals supportive indications of an arc (emergent in DECaLS image and SDSS image), which implies a total grade of A.",
SDSS J0145-1025,26.342863,-10.42266,,2021MNRAS.502.4617T,True,1.3012714,True,True,0.295658,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is significantly more common than the local median around OII(b, a). Occurrence of detections observed in the restframe near the left side of the candidate emission-line is slightly more common than the local median around OII(b, a). OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0157-0851,29.450047,-8.851841,,2021MNRAS.502.4617T,True,1.0345479,True,True,0.500847,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Discernable OIII(b, a) 3/1 pattern. Multiple emission-line evidence. Emergent OII(b, a). Discernable OIIIb. Well-formed OIIIa. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Suspicious variance in calibration or sky model observed. Potential sky contamination near HIc. Potential sky contamination near OIIIb. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Potential sky contamination near OIIIa. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0233-0531,38.354717,-5.517889,,2021MNRAS.502.4617T,True,1.6155785,True,True,0.43664,True,True,,,,XMM_PRIME,EMISSION LINE GALAXY,False,False,,True,2.25," Signal width matches OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. SN is>=12 for OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the center of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is significantly more common than the local median around OII(b, a). Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in DECaLS image), which implies a total grade of B+.",
SDSS J0128+2122,22.232409,21.369543,,2021MNRAS.502.4617T,True,1.1916333,True,True,0.227812,True,True,,,,SEQUELS_ELG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. SN is>=12 for OII(b, a). OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0131+2117,22.870596,21.289747,,2021MNRAS.502.4617T,True,0.89263874,True,True,0.286836,True,True,,,,SEQUELS_ELG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Emergent OIII(b, a) 3/1 pattern. Multiple emission-line evidence. Emergent HIb. Emergent OIIIb. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Potential sky contamination near HIb. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0129+2214,22.477133,22.234558,,2021MNRAS.502.4617T,True,1.420849,True,True,0.332151,True,True,,,,SEQUELS_ELG,EMISSION LINE GALAXY,False,False,,True,2.5," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Occurance of passed first-inspection detections observed in the restframe near the center of the candidate emission-line is significantly more common than the local median around OII(b, a).",
SDSS J0134+2130,23.569647,21.503881,,2021MNRAS.502.4617T,True,1.2859554,True,True,0.409975,True,True,,,,SEQUELS_ELG_LOW,EMISSION LINE GALAXY,False,False,,True,1.75," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Candidate emission-line OII(b, a) might be mistaken as foreground OI. OII(b, a) doublet feature is indicated in individual exposures.",
